Customer_ID,Loan_Amount,Loan_Purpose,Loan_Term,Paperless_Enabled,Interest_Rate,is_sustainable,design_score,sentiment_score,goal_alignment_score,revenue
246,1000050,3,24,0,7.482904078983768,0,0.8540520189348971,0.7623100282611837,0.5387873490653603,1795986.7738050525
247,1158271,1,12,1,9.213264338107718,1,0.8628669781582193,0.636487288173551,0.8331180887772568,1280574.8277797238
248,1197158,2,36,1,9.013580397687196,1,0.6557038559853263,0.6146425421385917,0.7567821327079726,3884644.757424386
249,1441814,0,36,1,8.210033139083384,1,0.7176890992884487,0.6398640976199993,0.7858510656361494,4261442.659341973
250,1432907,3,60,1,10.38486581680306,1,0.7963193154026973,0.6020753375365759,0.799464884313091,8928328.153774694
251,1004445,2,36,1,9.469159941296269,1,0.914058033097039,0.8302661312004667,0.914774721432502,3424050.128604719
252,753009,2,36,0,9.745423062328747,0,0.8652284995648029,0.7289866044708986,0.5314050346785671,2641820.8589067985
253,730971,1,60,0,7.177968821934508,0,0.5669081698474013,0.8431205692851249,0.4700095797108421,3148132.228642974
254,619382,1,60,1,10.47424555089028,1,0.7708005822284173,0.8903368343900253,0.887045805539481,3892535.4946809136
255,1108725,3,48,1,7.251680736290083,1,0.8472673617003443,0.8592938300335355,0.9021870639112932,3859257.467684746
256,1060985,0,24,0,7.502532338944821,0,0.7200040182547045,0.8260828087251197,0.5153622756599414,1910417.825672489
257,247049,2,24,1,7.0762481232359615,1,0.7122587644601507,0.7845034944183867,0.8322540862928457,419563.205423357
258,1145323,1,48,0,8.48161643585967,0,0.7253045317011698,0.727156432401833,0.4841536547010009,4662811.382960691
259,335994,3,24,1,10.494691542885397,1,0.7692022874908883,0.7351624647319303,0.8347882507409395,846276.8136624566
260,1353149,1,36,0,7.636013838244368,0,0.702090657932358,0.8201236186855413,0.507404758872633,3719759.21611435
261,1209057,3,48,1,8.18189039190329,1,0.8659930369727387,0.6346421529878858,0.8335450633202082,4748338.488750439
262,389884,1,48,0,10.3072988903394,0,0.7139298530888011,0.7435338298455139,0.4858212276447717,1928952.4418693213
263,1068147,0,24,1,9.280168758915002,1,0.6963841258018084,0.6608589370166833,0.7857476876061639,2379020.260638908
264,1422601,2,12,0,9.882273771408244,0,0.7601308099971074,0.8907578494290553,0.5502962198087209,1687023.905937497
265,1447716,1,24,1,7.463000222462517,1,0.9478916554047584,0.8360468792295304,0.927979511544763,2593033.159215011
266,787537,2,12,1,9.72420438499659,1,0.8525279868490783,1.0,0.950842662283026,918980.4898496472
267,1214702,3,48,0,7.524247603887976,0,0.8588863834450737,0.659075849131195,0.5059874108587562,4387064.934210207
268,1467251,0,12,0,10.942912919947975,0,0.8286251271300776,0.6719431423941636,0.5001894231747471,1926719.9909647903
269,126119,2,36,1,9.019487702570318,1,0.7053019055467021,0.7569001320293146,0.8207340125253388,409510.3570417677
270,742032,1,60,1,9.630376661194116,1,0.7359934216399477,0.6629449808922026,0.7996461341773834,4287628.592795515
271,1265470,2,12,0,7.032807128636763,0,0.7190004068946615,0.8145143764223507,0.5111715944390041,1067976.7724491155
272,1307563,2,60,0,7.627951910187063,0,0.9091560001885296,0.7438856247873323,0.551013874991954,5984416.610123957
273,531965,3,36,0,7.128832968039594,0,0.8295336731282777,0.6913763157960379,0.5069699963081052,1365224.266743546
274,1193565,0,60,0,8.255768218722753,0,0.6332694297304629,0.8805125477537294,0.5045939924947308,5912277.596387894
275,1075648,0,36,1,7.778611388924293,1,0.9452653078384694,0.5280493787470334,0.8244382288618343,3012137.2019785102
276,1155129,2,60,1,9.79815016833756,1,0.7668048568888741,0.8150535812206701,0.8606194793698481,6790876.443480959
277,101379,2,60,1,6.989190408326681,1,0.8653378014520222,0.683864103855636,0.8497339684358861,425134.2806434503
278,452935,3,24,1,9.884267158026656,1,0.905233794004642,0.8480107768708414,0.9177481902918276,1074463.3308529928
279,169306,2,12,1,6.705671710873644,1,0.5437931316543196,0.8767506849678357,0.8068479388740517,136237.2545617408
280,1392401,3,60,1,7.409080267950766,1,0.8454597707279946,0.4768379355536925,0.774099235427229,6189846.464504948
281,1026592,0,48,1,10.063842463840713,1,0.77474239349573,0.7246053145494934,0.8331159026817412,4959100.8780668
282,611030,0,24,1,9.842494884985529,1,0.5578108002718323,0.7569829953583926,0.7715979318767415,1443374.3158974496
283,378494,3,12,1,8.643467512634885,1,0.6867472907474297,0.4670597108160272,0.717935667187819,392580.0711272673
284,1248175,2,24,0,6.724922217848983,0,0.7545391458365069,0.777330099265137,0.5106230817005479,2014531.149423277
285,1490229,0,12,0,9.244521837511847,0,0.8845651376767113,0.6866336511054723,0.5237329295940611,1653174.544007213
286,642057,1,36,0,8.330258467883443,0,0.7823762049987973,0.60531272205229,0.4625629756836957,1925460.274000982
287,802609,3,60,0,7.924376675890864,0,0.8148121314339104,0.671941309909319,0.4955844804477431,3816105.6236760537
288,725872,0,48,1,9.381847865719404,1,0.7643871637160179,0.6512023636256209,0.8051965091138795,3268809.923513029
289,1457085,0,24,1,8.464765529907769,1,0.9087904274305822,0.6814971222753226,0.8634291832353016,2960131.891714959
290,412329,0,24,1,6.915894952039304,1,0.8521031156614199,0.7722148069143051,0.8747726408585751,684389.7719230595
291,1275101,1,24,0,10.62177711730555,0,0.8162855481784002,0.8677495836077317,0.5613450439287107,3250521.2697728216
292,660591,1,24,1,10.003218947540203,1,0.6856866998803742,0.7406596860211341,0.808782128633836,1585928.7378658876
293,1168165,1,60,0,6.753701860807486,0,0.8119839415131045,0.8823309684794386,0.564771636664181,4733662.880538106
294,1413602,2,12,1,8.86278741585813,1,1.0,0.6244851019331297,0.8748283673110432,1503414.4819958257
295,280394,3,60,1,6.875199033043828,1,0.8795267286499315,0.768346711992077,0.882624480214003,1156658.7346027747
296,753524,2,36,0,10.267804365763183,0,0.7260657216367515,1.0,0.5753552405455838,2785333.3260866418
297,517740,1,60,1,9.258562824733874,1,0.9852459890213398,0.5591322284190052,0.848126072480115,2876116.990126629
298,1119705,3,60,1,7.276021101078808,1,0.7216606378542714,0.5545490725273274,0.7587365701271995,4888198.324190068
299,115861,2,36,0,6.593336042627904,0,0.8714304040711017,0.9035966044000188,0.5916756694903734,275007.7826045682
300,715995,2,60,0,6.6421145546588924,0,0.7953800169248736,0.7764630158322335,0.5239476775857024,2853432.486337796
301,1464981,2,12,1,8.783144624291733,1,0.8182129086312225,0.677819995000824,0.8320109678773489,1544056.7993807432
302,758197,1,48,0,9.804680654045482,0,0.8218829718159772,0.61443916373934,0.4787740451851057,3568262.139770555
303,436279,0,36,1,7.0437820310028165,1,0.7752431573588404,0.7456813676570923,0.8403081750053109,1106299.505053396
304,678668,3,24,1,7.495778296617309,1,0.7610660292328342,0.7660294908336457,0.8423651733554932,1220914.767602082
305,729313,1,12,0,7.972669753262895,0,0.6683165915436837,0.7666232743325664,0.4783132886254167,697748.6034913707
306,320421,3,48,0,7.481345519275188,0,0.6874980969789464,0.6132663098969343,0.4335881356252935,1150646.502063204
307,1055759,1,12,1,8.261014532092213,1,0.8333963699278217,0.7095661292845606,0.8476541664041274,1046596.8529664573
308,1393073,2,12,1,9.018267525942845,1,0.7317285683846584,0.6818300464385748,0.8045195382744111,1507572.5996601328
309,1083276,2,24,1,9.582215367085892,1,0.7089990111545097,0.827573266967581,0.8455240927073636,2491244.1441588807
310,144397,0,48,1,10.836988319932528,1,1.0,0.6203460687487118,0.8734486895829039,751117.7291679826
311,963517,0,12,1,10.688796513574376,1,1.0,0.7591233327816473,0.9197077775938824,1235860.458044357
312,950297,3,24,0,9.065571386730117,0,0.8580824094646282,1.0,0.6193608031548761,2067596.4701029125
313,987159,0,36,1,9.803675254053596,1,0.8721511738088823,0.612152342560931,0.8281011721232711,3484003.053641866
314,377132,0,24,1,10.778924920814426,1,0.7187583358936829,0.6603284426514033,0.7930289261816954,975618.6031767806
315,1307371,3,60,1,6.875623750436322,1,0.6814759061395417,0.7387365056281444,0.8067374705892286,5393394.658939011
316,658088,1,24,1,6.525356419376431,1,0.7659664173906192,0.3969294705452615,0.7209652959786269,1030622.1012755032
317,258502,0,24,1,6.634098936783125,1,0.800029655427455,0.5787807051456271,0.7929367868576941,411582.6824055147
318,299548,1,24,1,9.035072130678335,1,0.8713077559536286,0.7872831060051912,0.8861969539862734,649545.0687841043
319,1406229,2,12,1,9.932750413861404,1,0.6169663498933491,0.7289195855080216,0.7819619784671236,1676126.601808069
320,144420,0,48,1,8.151837278352655,1,1.0,0.8765648589052374,0.9588549529684124,565098.4030750515
321,924142,2,24,0,8.953576286274284,0,0.8248024716685535,0.721425019398603,0.5154091636890522,1985850.2151240213
322,716323,2,24,0,8.823648433468415,0,0.6449303299451458,0.7108627004164657,0.4519310101205371,1516939.756033775
323,917715,1,60,1,6.926469012164088,1,0.815747479534886,0.6656555069806057,0.8271343288384972,3813914.7056989
324,1345817,3,60,0,7.94714718900822,0,0.7097549136906275,0.7088585906269186,0.4728711681058486,6417243.473081686
325,1089862,0,36,1,6.587458198320359,1,0.7027459903256746,0.6046094618163824,0.7691184840473523,2584591.3320976165
326,1398439,1,36,1,6.998175599629299,1,0.693759811282553,0.7323040916442255,0.8086879676422596,3523147.807453199
327,125968,3,60,0,10.153362003094,0,0.7743514038180835,0.6334491823332922,0.4692668620504586,767399.2228834468
328,1211084,2,48,1,10.232360737617435,1,1.0,0.6047081494503971,0.868236049816799,5948279.218347204
329,860151,0,36,1,10.108758440202813,1,0.8092665338644107,0.6732651074998315,0.8275105471214141,3130221.125195601
330,475579,2,48,1,9.770683884285065,1,0.8693889805929922,0.8041383383686347,0.891175772987209,2230431.3940821155
331,1233942,2,60,1,10.069907808799558,1,0.8938514281831476,0.7670706609069496,0.8869740296966991,7455409.308843446
332,1151674,0,36,1,9.519420535712833,1,0.7855243671440814,0.8301127831865102,0.8718790501101972,3946776.885376754
333,1244000,3,24,1,9.5142500246733,1,0.6838979981558663,0.6392116637196277,0.7743698872918313,2840574.48736646
334,828993,3,60,0,9.503128088713137,0,0.640125831658384,0.7484164641141897,0.4628474319241912,4726815.9981879415
335,1448964,0,36,1,8.813192553551918,1,0.7612547816333171,0.9542150521846274,0.9051566112726482,4597199.544659329
336,1273925,0,48,1,8.1350625505918,1,0.9143936313381948,0.917701767828895,0.9440317997223632,4974460.588686076
337,675257,1,48,0,9.785878697726996,0,0.8935392150049628,0.5970435736973422,0.496860929567435,3171831.884059699
338,715032,1,36,1,7.843907061140337,1,0.825638062802611,0.6289915288594197,0.8182098638873435,2019112.0393468672
339,301495,2,48,1,8.943059591649288,1,0.8388878616558709,0.9536964467137338,0.9308614361232016,1294218.120760465
340,217286,0,36,1,8.450100290980465,1,0.786317563955427,0.8041860511503087,0.8635012050352452,660991.8570573532
341,1061915,3,36,1,7.744800246921655,1,0.7518518006212004,0.7271123896315177,0.826321396750906,2960755.039515532
342,1223604,2,48,1,10.886104642036084,1,0.7261816421146122,0.713710599653272,0.8132974139226281,6393734.968518682
343,1018958,2,12,1,7.6643824034081875,1,0.6528549755698154,0.7772951734326897,0.8100500496675017,937162.05180144
344,1035026,2,24,1,7.891818786753635,1,0.979712581662512,0.7787992206152018,0.9195039340925714,1960377.0315788323
345,138575,2,60,1,7.227143757911307,1,0.8171120967307327,0.6860206645121771,0.8343775870809699,600900.8677515356
346,1014306,3,24,1,10.203412813914309,1,0.7557534744342902,0.7304159390702332,0.8287231378348411,2483851.8810312394
347,705599,2,60,1,9.139652302495202,1,0.9821166535792482,0.68181349959443,0.8879767177245593,3869357.714992988
348,1027906,0,60,1,9.258676654125736,1,1.0,0.7702488611610341,0.923416287053678,5710229.570901462
349,1096114,1,24,0,10.19252635309594,0,1.0,0.6614918914845183,0.5538306304948394,2681320.9994393764
350,705069,3,36,0,8.043138463834458,0,0.7751672551662091,0.5978704111661788,0.457679222110796,2041548.333680627
351,676469,0,48,1,7.371350414210962,1,0.8105230772779427,0.9270450916452336,0.912522722974392,2393515.2208084203
352,715760,0,12,0,7.392824137972568,0,0.8650955922494811,0.7416509281480363,0.5355821734658391,634978.5365994294
353,1044506,0,12,0,9.796789196580168,0,0.9662185133247772,0.9536465591668783,0.6399550241638852,1227936.6115875796
354,1029964,1,12,0,9.263518195081014,0,0.8062023177956726,0.5181260734579948,0.4414427970845558,1144930.8305134105
355,219783,1,24,1,7.4285249536194,1,0.7016645142965297,0.5760632357035819,0.7592425833333705,391839.2399715198
356,261554,1,24,0,7.152794275881906,0,0.7246620419232609,0.8060153729107362,0.5102258049446657,449002.0689681639
357,1033951,0,36,1,7.043092873228877,1,0.9177431449388884,0.7417520887695771,0.886498411236155,2621596.650972434
358,279300,1,12,1,9.32509391466367,1,0.8621035193154657,0.611077192433495,0.8243935705829868,312539.8476438676
359,1198702,2,36,1,6.500533902098825,1,0.782708988750952,0.8863794428748377,0.8896961438752632,2805193.0762249194
360,1203690,1,12,1,6.582437041715947,1,0.776131988841361,0.6456128004922954,0.8072482631112189,950785.6371291684
361,306422,3,24,0,8.25298911031743,0,0.7827134461436349,0.8938260843734497,0.5588465101723615,606935.382998805
362,813161,0,48,1,9.61107438924273,1,0.9239039029888602,0.7415478204507088,0.8884839078131898,3751368.413486884
363,900322,0,48,1,9.627677194238316,1,0.7211047053887775,0.6216083321284933,0.7809043458390903,4160644.601698095
364,221284,2,48,1,8.435532231234607,1,0.6786588899180654,0.6697513777597034,0.7828034225592563,895991.1908431291
365,1463202,1,48,0,9.609831229720562,0,0.9816808773579124,0.9146583633492904,0.6321130802357343,6749339.651995
366,1343045,1,60,1,8.844932808110563,1,0.8025054472039661,0.7142703557945931,0.8389252676661864,7127485.669961312
367,1290866,3,12,1,10.896191375587918,1,0.7920671240857952,0.8666809045607585,0.8862493428821846,1687862.7571487608
368,1482311,2,48,1,7.231070962265749,1,0.867099211971774,0.918052810175799,0.9283840073825242,5144974.09399061
369,712529,3,60,1,9.203002704675225,1,0.7011089641465418,0.7403492100172816,0.8138193913879411,3934443.78849572
370,921154,3,60,1,8.710574491779516,1,0.8750496000776478,0.7232168456488556,0.8660888152421679,4814268.321240401
371,935863,0,60,1,7.375098550959625,1,0.7617272760669228,0.7014038234903901,0.8210436998524376,4141249.113118036
372,1331191,0,36,1,9.874956944637663,1,0.9125672536684007,0.792251714918623,0.9016063228623412,4732363.371632096
373,404144,1,36,0,7.739786089693979,0,0.6466265898329819,0.9307116028800078,0.5257793975709966,1126075.719395982
374,985697,1,60,1,8.217694185920937,1,0.8450666187966132,0.6027556320832408,0.8159407502932847,4860093.903587826
375,1499467,3,48,1,8.186737563143886,1,0.7768767428809393,0.7762982831584896,0.8510583420131429,5892356.550525444
376,261686,1,12,1,7.598920129345769,1,0.7295356701876669,0.7711055312229926,0.8335470671368865,238623.72155615725
377,641889,3,24,0,8.438173992642824,0,0.877134457921274,0.533497546836365,0.4702106682525462,1299929.055831242
378,826903,1,36,0,8.630056464174283,0,0.7851678077146449,0.6435041121623746,0.4762239732923398,2569039.0489422386
379,481148,1,48,1,9.848997527641885,1,0.8466012798156864,0.6680950671974841,0.8382321156710568,2274636.221966322
380,1033796,0,48,1,9.942808584696667,1,0.9265711920786304,0.8416835439360286,0.9227515786715528,4933841.156940037
381,1049014,0,24,1,7.21350185731248,1,0.8791495644220617,0.8626741093440985,0.91394122458872,1816095.4649632303
382,390144,0,24,1,9.167475346973896,1,0.691962886495286,0.5249545920098131,0.7389724928350331,858392.520424748
383,1279015,0,48,0,10.53289009225728,0,0.7458253744989511,0.82670424995462,0.5241765414845238,6466427.722247252
384,1388267,2,24,1,6.989539739980524,1,0.8459291346751889,0.8111913581784448,0.8857068309512113,2328803.36788885
385,1267853,0,48,1,8.628113200403623,1,0.8793876901573625,0.819406401176469,0.8995980304446105,5250806.01862624
386,392527,2,24,1,9.87658905083754,1,0.7609043724066098,0.7683295157157185,0.8430779627074427,930438.6888859458
387,1291433,0,24,1,9.251711004720544,1,0.8197853479527856,0.8640527814155279,0.8946127097894379,2867511.5755102243
388,910713,1,48,1,6.952635454684808,1,0.819158710639397,0.8905824834543259,0.9032470646979076,3039290.636564336
389,629129,3,60,1,8.284727564079375,1,0.8330899185055084,0.5539361203327509,0.7956753462794198,3127297.4205970154
390,1245780,1,48,1,8.782577741975889,1,0.6821052629233954,0.7441530836073299,0.8087527821769084,5251756.655711386
391,1208731,1,12,1,10.981305207723228,1,0.6584967869470522,0.7194613504880139,0.7926527124783553,1592813.2830043803
392,418457,2,24,0,7.303735591956437,0,0.5740762986438602,0.6812703476309552,0.4184488820916051,733511.8283047957
393,885428,0,36,1,10.920906952220506,1,0.810556109538991,0.695459034317487,0.8353383812854926,3481083.648320651
394,618985,3,24,1,8.192674029032498,1,0.663580977285244,0.7724140351604878,0.8119983374819105,1217074.1601265634
395,1297091,3,12,1,7.401442187332196,1,1.0,0.5944069490149954,0.8648023163383317,1152041.2857850683
396,1281570,0,36,0,8.363490869557982,0,0.8654116054466263,0.830474647210176,0.5652954175522674,3858623.637731792
397,918408,2,36,1,9.262978058156676,1,0.6818133060888746,0.7057053514993391,0.7958395525294045,3062589.5348768
398,767351,2,48,1,7.460738272599482,1,0.9135130743776612,0.8549576015506981,0.9228235586427864,2748002.3876243923
399,1252981,2,60,1,7.811475874859575,1,0.9137498302837262,0.6756082595957817,0.8631193632931694,5872578.511894455
400,626761,3,48,0,10.345459257808804,0,0.921872415492535,0.6691063666822594,0.5303262607249315,3112382.587144081
401,763468,2,36,1,10.995542577509903,1,0.7191928304495195,0.6365443984593183,0.7852457429696126,3022108.16420388
402,344826,2,36,0,7.931777111742919,0,0.8716054334892175,0.6762774468857392,0.5159609601249856,984629.8707601908
403,1402432,3,60,0,7.169855617774731,0,0.9235667286009333,0.6538284149462034,0.5257983811823789,6033140.97224823
404,863707,3,24,0,10.069268689973187,0,0.95708571497572,0.8021696626913586,0.5864184592223595,2087255.4845785613
405,619637,1,60,1,9.202050592738154,1,0.6476257165033636,0.8756528783621857,0.8410928649551831,3421158.613879495
406,525426,3,48,0,6.951805145190205,0,0.7782365893090442,0.796544170762022,0.5249269200236887,1753276.40170402
407,1132018,0,24,1,10.760471666462095,1,0.7155990815487863,0.7407093162039303,0.8187694659175722,2923451.4275820213
408,1476236,3,48,1,6.851222877799514,1,0.9864124265092116,0.8084264932933234,0.9316129732675116,4854730.490990996
409,788722,3,60,1,9.314103807351383,1,0.8491057333854466,0.745629645190926,0.8649117928587908,4407743.149885079
410,1203180,2,24,1,8.407717651521116,1,0.8891247804382246,0.7534288013950176,0.880851193944414,2427839.4537497223
411,608410,1,60,1,9.00480763207971,1,0.8476355355701616,0.713203327408107,0.8536129543260894,3287169.0068601705
412,1153465,2,12,1,7.45946388047065,1,0.8375285584406857,0.8503909515743455,0.8959731700050103,1032507.6605864492
413,960180,1,36,1,9.596496796627932,1,0.7136711879039913,0.4420882119183935,0.7185864666074616,3317171.145907035
414,918403,2,24,1,10.81873860110003,1,0.7553490577153116,0.4940582360162611,0.7498024312438575,2384630.876991857
415,758561,0,36,0,8.56291643320212,0,0.8071515364501306,0.8732669322905416,0.5601394895802241,2338378.002895044
416,1385806,2,12,0,8.853312249057023,0,0.7351414289361726,0.7264167439134356,0.487186057616536,1472276.788154006
417,336139,2,24,1,7.579152517559966,1,0.7166828210238255,0.8600680614237218,0.858916960815849,611435.6995440215
418,1238458,0,36,1,10.513405926879866,1,0.7794322727053887,0.6770305625337424,0.8188209450797105,4687348.203861042
419,400102,0,36,1,10.870284823129811,1,0.7394855991321904,0.950909295945966,0.8967982983593855,1565720.1713893982
420,1416401,3,24,1,10.038335982887244,1,0.8049817090177435,0.7336177613568461,0.8461998234581966,3412394.189879394
421,201982,2,36,1,8.942480759719118,1,0.7557129585532949,0.8039269856472112,0.853213314733502,650239.2535714513
422,146870,0,36,1,10.805585710288838,1,0.7315141340509994,0.6963424502541262,0.8092855281017085,571325.8943772438
423,313328,0,24,0,7.192325249152746,0,0.7072375839686178,0.6423441975413124,0.4498605938366434,540853.6525599676
424,259224,3,36,1,8.653208869528484,1,0.8006095920045642,0.5410885703915508,0.7805660541320383,807522.9897580746
425,288691,1,36,1,8.919225680268859,1,0.8888298273857412,0.8442844867516031,0.911038104712448,926964.0651104988
426,682523,0,48,1,8.713623888885696,1,0.8650871553945606,0.797450109052109,0.8875124214822233,2854679.384406687
427,1091244,0,48,1,10.110882292304163,1,0.6473089814911098,0.7612431095933422,0.8028506970281507,5296051.02536792
428,410495,2,12,1,9.51681300957364,1,0.8859750761010908,0.6133660999462407,0.8331137253491105,468792.4987637917
429,920173,3,48,1,7.069963096632177,1,0.8643809031953393,0.9198559200101382,0.9280789410684924,3122682.793208314
430,513870,2,48,1,8.059030883043771,1,0.8887273406397459,0.7627047112249499,0.8838106839548986,1987821.215937457
431,1340962,1,12,1,8.025845817740988,1,0.9083612330303326,0.8343466596162988,0.914235964215544,1291482.511133951
432,1412128,3,36,1,9.04534486756818,1,0.7272346176216999,0.7496415395754193,0.8256253857323731,4598346.512573754
433,621817,2,36,1,7.811562879460537,1,0.7700197233040182,0.6192694143362067,0.7964297125467418,1748650.5342063045
434,207042,0,48,1,7.0277229629925975,1,0.979046351410719,0.869092363342215,0.9493795715843112,698416.2324978784
435,868013,0,12,0,9.44157199545711,0,0.9731040381478474,0.8040922133426265,0.5923987504968246,983448.8678991256
436,756578,3,36,1,10.3296662234076,1,0.7923411439682649,0.7282308031291737,0.8401906490324795,2813471.35631038
437,1330220,0,60,1,10.692236429596658,1,0.8603111424668494,0.8020404638853742,0.8874505354507413,8533816.04602684
438,1076302,2,24,1,10.87660287946764,1,0.8690599871426835,0.8481052250702589,0.9057217374043142,2809562.263770427
439,484333,3,24,1,10.015025807940564,1,0.9757644632153534,0.8292247268375486,0.9349963966843008,1164145.7987129465
440,733556,0,24,1,7.128660927313559,1,0.8345280389938077,0.544640853790898,0.7930562975949019,1255025.278847142
441,1218210,0,48,1,10.33900320906526,1,0.678771310118797,0.5711757858262162,0.7499823653150045,6045637.007671389
442,238691,1,24,1,8.299820330221133,1,0.7523994071502469,0.8379418955606407,0.8634471009036292,475462.1794657949
443,1166802,1,24,1,9.784600912065637,1,1.0,0.6664655863754366,0.8888218621251456,2740006.059216002
444,1173898,3,60,1,8.890706022323762,1,0.6741378742632057,0.6241664881870586,0.7661014541500881,6262069.210916293
445,1034382,1,36,1,10.228727601419529,1,0.805027912162758,0.794652507569526,0.8665601399107614,3808948.216972152
446,791572,2,60,1,8.4147757977786,1,1.0,0.6205267311430867,0.8735089103810288,3996540.5446795207
447,194835,0,48,1,6.778072148330094,1,0.7200256758215547,0.6925030544605089,0.8041762434273546,633890.7297695491
448,1403603,0,24,1,9.00570669897112,1,0.5273100498673662,0.8522723819422435,0.7931941439365365,3033704.8655510307
449,173079,0,36,1,7.2708074960045295,1,0.5457002735703135,0.5683029817722209,0.7046677517808448,453032.6726163484
450,1172522,3,24,0,10.844829345588153,0,0.7205786036236165,0.5858083488365213,0.4354623174867125,3051792.238547451
451,997165,3,24,0,8.871333796214712,0,0.623706524761007,0.5566804281541451,0.393462317638384,2123084.0555765866
452,1155829,1,48,0,8.991014572267673,0,0.9037167337262502,0.6466602203178476,0.5167923180146993,4988196.1833837945
453,179311,0,24,1,10.58269570766668,1,0.8268144106809868,0.7599258286871654,0.8622467464560507,455422.5000089808
454,919245,0,12,0,9.310633603180287,0,0.5866162712001629,0.6757454482494112,0.4207872398165246,1027050.4063866556
455,1081835,0,36,0,7.862282197353682,0,0.6404649107741355,0.9304018877190912,0.5236222661644089,3062049.141950684
456,1045136,0,36,0,7.83242577611017,0,0.924014049308684,0.8046371702458219,0.5762170731848353,2946942.0525386445
457,1459085,0,12,1,8.757103924579052,1,0.8193159055698832,0.7477418337729391,0.8556859131142741,1533283.077575331
458,1054940,2,48,0,10.399737030181214,0,0.9433631344390556,0.9020890740213224,0.6151507361534594,5266127.319657297
459,1298061,0,24,1,10.076282033313252,1,0.9119010768352884,0.5903031590585844,0.834068078631291,3139110.895786712
460,326833,2,24,0,10.8323326372558,0,0.684947929602674,0.8539885828539001,0.5129788374855248,849687.305479734
461,662773,0,36,1,6.823487552834917,1,0.8881968065668556,0.7216489636049984,0.8699485900572848,1628072.3937078202
462,1347880,3,48,1,7.707467310339524,1,0.856285106609671,0.6953612827239183,0.8505487964445297,4986595.69836501
463,997936,3,48,1,6.860934685161767,1,0.603827904573704,0.8233285505000201,0.8090521516912413,3286451.3836663645
464,1462617,2,48,1,9.879856372560964,1,0.6638021670771463,0.7004989702955557,0.7881003791242339,6936214.026271679
465,1153580,0,24,1,7.133751601176726,1,1.0,0.7718284244025098,0.92394280813417,1975044.7613005077
466,1456644,3,48,1,6.949488430989231,1,0.7072359762066261,0.7380106971634716,0.8150822244566992,4859006.700513541
467,1137140,3,12,1,9.027524931948008,1,0.8411521116333102,0.7867742128115016,0.875975441481604,1231867.164133843
468,137170,0,60,1,8.351681204536213,1,0.7809349251812112,0.68915034845546,0.8233617578788904,687360.0664957394
469,1266691,0,48,0,9.717956024431102,0,0.8183723951877672,0.8612114831901796,0.559861292792649,5908630.768580475
470,990648,3,60,1,8.691569262651228,1,0.7875501931893748,0.504698531628558,0.7640829082726442,5166171.424144149
471,952362,0,24,0,8.414005681732037,0,0.8965187292943182,0.8269071066185307,0.5744752786376163,1923163.026975765
472,278475,1,48,1,8.41475201936137,1,0.8938990844352925,0.5230512309027935,0.8056501051126954,1124783.0729239956
473,398509,0,36,1,10.423443711794846,1,0.811792456757428,0.6595862169613149,0.8237928912395809,1495381.0068517148
474,1472908,3,24,1,8.278515428251099,1,0.7095526956396978,0.8126830866349143,0.840745260758204,2926437.9845746728
475,460777,3,12,1,8.000287074963351,1,0.7431211159051188,0.5083596514757649,0.7504935891269612,442361.79330484656
476,1044177,2,12,1,8.023407846602282,1,0.6424080303195691,0.7699776893658865,0.8041285732284852,1005342.9522049958
477,1212047,1,60,1,7.3847035856670065,1,0.7665570698240473,0.585438498135859,0.783998522653302,5370364.696138162
478,510372,3,60,1,10.373099827582951,1,0.6233574799556081,0.633711618275651,0.7523563660770863,3176483.8231219007
479,494861,1,36,0,7.159838667624117,0,0.8218847199712407,0.6281911412390402,0.483358620403427,1275524.9722436897
480,1469796,0,36,1,10.588748320098224,1,0.8295998228657837,0.58880002772656,0.8061332835307812,5602787.973319352
481,1092855,3,12,1,7.775604748599528,1,0.9005251961651931,0.5424467516909813,0.8143239826187249,1019713.0233036884
482,150151,2,48,1,10.547420699782313,1,0.6779914206752169,0.9985424952559376,0.8921779719770515,760178.7674366465
483,462009,3,12,1,10.058692955665595,1,0.6847804698915458,0.7281034223395793,0.8042946307437084,557664.8008504929
484,657829,2,12,0,9.118943844276616,0,0.9524701368522924,0.6015093063925152,0.5179931477482692,719844.6852163969
485,172847,1,36,0,9.512615017633696,0,0.6631269537048168,0.6825451276268759,0.4485573604438975,591921.7084630553
486,842459,2,60,1,7.966298408712174,1,1.0,0.7543993234069722,0.918133107802324,4026767.87466315
487,311811,0,36,1,9.08402876447448,1,0.7076102883479325,0.7045566237037377,0.8040556373505567,1019700.0335086389
488,937387,0,36,1,7.815813053270137,1,0.7083091703919759,0.5979789870879613,0.768762719159979,2637518.958203664
489,1026794,0,36,1,8.310227662507078,1,0.8842809845713743,0.6420921983303315,0.8421243943005686,3071841.084898665
490,593570,3,12,1,9.940981498531604,1,0.8549391528697731,0.8922859691506977,0.9157417073401568,708080.2065700084
491,1076446,0,48,0,7.597696537145973,0,0.9641536814594504,0.5816744451962725,0.5152760422185744,3925684.8223798247
492,523359,0,12,0,10.27480707126892,0,0.6108695847769787,0.510363493731524,0.3737443595028342,645289.5304814677
493,1042013,3,24,0,8.191472841492484,0,0.8533635427805084,0.7034454223979116,0.51893632172614,2048549.0855957053
